squad,season_end_year,minutes_90s,country,squad_size,foreigners,squad_value_avg,squad_value,players_used,gd_per90,pens_made_per90,pens_att_per90,cards_yellow_per90,cards_red_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,own_goals_per90,gk_goals_against_per90,gk_save_pct,gk_clean_sheets_pct,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net_per90,gk_passes_pct_launched,gk_pct_passes_launched,gk_goal_kick_length_avg,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area_per90,gk_shots_on_target_against_per90,gk_pens_saved_per90,gk_pens_missed_per90,gk_free_kick_goals_against_per90,gk_corner_kick_goals_against_per90,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,npxg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_xg_assist_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,npxg_per_shot,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,passes_total_distance_per90,progressive_passes_per90,passes_progressive_distance_per90,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,sca_per90,gca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,take_ons_won_pct,take_ons_tackled_pct,possession,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,carries_per90,carries_distance_per90,progressive_carries_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,challenge_tackles_pct,aerials_won_pct,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90
FC Koln,2022,34.0,GER,31,13,3200000.0,99280000.0,26,0.09000000000000008,0.029411764705882353,0.029411764705882353,1.9705882352941178,0.029411764705882353,0.029411764705882353,12.323529411764707,13.5,1.9705882352941178,0.058823529411764705,1.4411764705882353,68.2,11.8,51.1,0.33,0.12058823529411763,41.7,27.1,31.9,3.0,1.0,4.529411764705882,0.029411764705882353,0.0,0.058823529411764705,0.17647058823529413,1.53,1.18,2.71,1.5,2.68,1.47,1.45,1.14,2.61,2.59,31.9,13.74,4.38,0.11,0.34,16.3,0.11,74.7,82.6,82.7,56.4,7211.529411764706,41.35294117647059,2841.4117647058824,1.2441176470588236,0.041176470588235294,10.441176470588236,27.08823529411765,9.382352941176471,3.676470588235294,439.9117647058824,55.470588235294116,15.764705882352942,0.7647058823529411,3.6470588235294117,24.38235294117647,24.5,5.323529411764706,2.911764705882353,1.6764705882352942,0.0,23.41,2.68,17.352941176470587,2.588235294117647,0.7647058823529411,1.2647058823529411,1.088235294117647,0.35294117647058826,1.9705882352941178,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.058823529411764705,0.029411764705882353,49.5,50.3,54.8,614.4411764705883,72.05882352941177,222.3235294117647,260.3529411764706,137.85294117647058,22.970588235294116,614.4117647058823,14.970588235294118,331.2352941176471,1682.1176470588234,16.176470588235293,827.3529411764706,11.5,3.088235294117647,17.176470588235293,7.588235294117647,43.3,50.3,17.58823529411765,10.617647058823529,7.764705882352941,7.235294117647059,2.588235294117647,8.470588235294118,19.558823529411764,11.088235294117647,13.0,2.911764705882353,10.088235294117647,12.529411764705882,30.11764705882353,18.470588235294116,0.29411764705882354,62.85294117647059,17.558823529411764,17.352941176470587
Bayer Leverkusen,2022,34.0,GER,35,25,13000000.0,455050000.0,29,0.8600000000000003,0.058823529411764705,0.17647058823529413,1.9411764705882353,0.058823529411764705,0.029411764705882353,10.705882352941176,9.676470588235293,1.8823529411764706,0.029411764705882353,1.3823529411764706,72.2,23.5,44.1,0.26,-0.055882352941176466,34.1,29.0,31.6,4.1,1.32,4.764705882352941,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.17647058823529413,2.24,1.71,3.94,2.18,3.88,1.84,1.7,1.36,3.2,3.06,40.6,13.32,5.41,0.16,0.4,16.4,0.13,80.4,88.0,86.9,57.2,7596.735294117647,39.44117647058823,2783.8823529411766,1.3852941176470588,0.3470588235294118,10.323529411764707,29.147058823529413,8.705882352941176,1.7647058823529411,488.02941176470586,49.44117647058823,11.176470588235293,2.3529411764705883,2.6176470588235294,15.794117647058824,21.352941176470587,5.705882352941177,2.823529411764706,2.088235294117647,0.029411764705882353,23.65,3.94,17.529411764705884,1.8529411764705883,1.6176470588235294,1.5294117647058822,0.8823529411764706,0.23529411764705882,2.9411764705882355,0.14705882352941177,0.4117647058823529,0.29411764705882354,0.14705882352941177,0.0,56.8,43.2,53.7,654.3235294117648,69.20588235294117,221.05882352941177,311.8235294117647,128.35294117647058,23.705882352941178,654.1470588235294,20.764705882352942,383.61764705882354,2074.705882352941,20.852941176470587,1100.2941176470588,14.529411764705882,5.205882352941177,17.88235294117647,8.705882352941176,45.6,51.6,14.235294117647058,8.264705882352942,6.911764705882353,5.852941176470588,1.4705882352941178,6.617647058823529,14.5,7.882352941176471,10.294117647058824,2.9705882352941178,7.323529411764706,10.588235294117647,24.823529411764707,18.235294117647058,0.35294117647058826,59.088235294117645,13.0,12.205882352941176
B. Monchengladbach,2022,34.0,GER,31,14,7640000.0,236800000.0,26,-0.19999999999999996,0.14705882352941177,0.20588235294117646,1.9705882352941178,0.029411764705882353,0.0,10.558823529411764,13.882352941176471,2.1470588235294117,0.0,1.7941176470588236,68.6,14.7,57.3,0.29,-0.10882352941176471,33.8,29.0,36.2,4.3,1.56,5.4411764705882355,0.058823529411764705,0.0,0.029411764705882353,0.14705882352941177,1.59,1.12,2.71,1.44,2.56,1.65,1.49,1.11,2.76,2.6,35.6,14.38,5.12,0.1,0.28,16.8,0.11,80.9,87.6,87.9,56.0,7400.058823529412,37.970588235294116,2760.705882352941,1.1529411764705884,0.0058823529411764705,10.5,27.058823529411764,7.352941176470588,1.3529411764705883,476.7647058823529,49.911764705882355,15.735294117647058,2.176470588235294,2.6176470588235294,12.941176470588236,20.029411764705884,4.470588235294118,1.7647058823529411,1.9411764705882353,0.08823529411764706,25.59,2.62,18.88235294117647,2.3529411764705883,1.0,1.3529411764705883,1.5294117647058822,0.47058823529411764,1.9411764705882353,0.08823529411764706,0.11764705882352941,0.29411764705882354,0.14705882352941177,0.029411764705882353,58.9,41.1,54.0,643.7058823529412,63.26470588235294,220.38235294117646,305.5882352941176,122.73529411764706,21.91176470588235,643.5,17.941176470588236,359.38235294117646,1732.6470588235295,15.5,884.4411764705883,10.235294117647058,4.794117647058823,16.852941176470587,9.088235294117647,46.3,52.5,16.823529411764707,10.147058823529411,7.647058823529412,7.411764705882353,1.7647058823529411,8.382352941176471,18.08823529411765,9.705882352941176,11.823529411764707,2.676470588235294,9.147058823529411,9.588235294117647,26.41176470588235,16.264705882352942,0.38235294117647056,54.411764705882355,13.647058823529411,12.323529411764707
Mainz,2022,34.0,GER,34,18,3850000.0,131030000.0,28,0.11999999999999988,0.11764705882352941,0.11764705882352941,1.8235294117647058,0.11764705882352941,0.058823529411764705,14.558823529411764,11.352941176470589,1.8529411764705883,0.029411764705882353,1.3235294117647058,68.0,29.4,41.2,0.29,-0.08235294117647059,30.3,35.5,38.8,6.9,2.06,3.676470588235294,0.029411764705882353,0.0,0.0,0.11764705882352941,1.44,1.06,2.5,1.32,2.38,1.48,1.39,1.07,2.55,2.46,32.5,13.68,4.44,0.1,0.3,17.6,0.1,71.8,83.2,78.4,46.4,5597.676470588235,34.64705882352941,2380.029411764706,1.0558823529411765,-0.011764705882352941,9.323529411764707,25.823529411764707,7.5,2.1176470588235294,387.94117647058823,51.38235294117647,12.205882352941176,0.6764705882352942,1.7647058823529411,17.58823529411765,24.058823529411764,5.235294117647059,2.9705882352941178,1.8823529411764706,0.0,22.35,2.38,15.470588235294118,2.411764705882353,0.9411764705882353,1.7352941176470589,1.411764705882353,0.38235294117647056,1.8529411764705883,0.11764705882352941,0.08823529411764706,0.17647058823529413,0.11764705882352941,0.029411764705882353,53.2,46.8,46.5,561.4705882352941,57.588235294117645,191.26470588235293,248.76470588235293,127.1470588235294,22.147058823529413,561.3529411764706,14.882352941176471,275.2647058823529,1306.264705882353,13.088235294117647,628.8235294117648,9.176470588235293,3.3529411764705883,19.705882352941178,8.676470588235293,47.4,51.1,17.029411764705884,8.970588235294118,8.558823529411764,6.470588235294118,2.0,8.294117647058824,17.5,9.205882352941176,11.882352941176471,2.764705882352941,9.117647058823529,12.911764705882353,29.941176470588236,17.176470588235293,0.2647058823529412,61.6764705882353,17.823529411764707,17.058823529411764
RB Leipzig,2022,34.0,GER,34,23,14680000.0,498950000.0,29,1.03,0.23529411764705882,0.2647058823529412,1.4411764705882353,0.0,0.0,10.588235294117647,12.529411764705882,1.9411764705882353,0.029411764705882353,1.088235294117647,70.4,29.4,33.4,0.28,-0.07647058823529412,37.9,25.5,31.0,4.0,1.91,3.3823529411764706,0.0,0.0,0.0,0.17647058823529413,2.12,1.56,3.68,1.88,3.44,1.9,1.72,1.45,3.34,3.16,39.4,12.62,4.97,0.15,0.38,16.3,0.14,81.8,89.4,87.2,54.9,7794.882352941177,43.14705882352941,2855.5,1.673529411764706,0.11176470588235293,9.676470588235293,33.64705882352941,11.058823529411764,2.2058823529411766,532.3235294117648,47.23529411764706,14.823529411764707,2.0588235294117645,1.8529411764705883,15.382352941176471,18.941176470588236,4.764705882352941,2.1176470588235294,1.588235294117647,0.0,22.41,3.79,16.205882352941178,2.2058823529411766,1.2941176470588236,1.3235294117647058,1.2352941176470589,0.14705882352941177,2.588235294117647,0.29411764705882354,0.29411764705882354,0.20588235294117646,0.38235294117647056,0.029411764705882353,61.9,38.0,56.1,692.3235294117648,60.088235294117645,205.58823529411765,338.88235294117646,154.05882352941177,27.235294117647058,692.0588235294117,16.5,389.5882352941176,1837.7941176470588,15.941176470588236,920.2647058823529,12.117647058823529,4.735294117647059,19.029411764705884,10.470588235294118,42.8,54.5,14.676470588235293,8.5,6.411764705882353,6.529411764705882,1.7352941176470589,6.4411764705882355,15.058823529411764,8.617647058823529,11.735294117647058,2.3823529411764706,9.352941176470589,10.264705882352942,24.941176470588236,15.382352941176471,0.35294117647058826,58.64705882352941,14.823529411764707,12.352941176470589
Stuttgart,2022,34.0,GER,39,21,4470000.0,174230000.0,34,-0.56,0.029411764705882353,0.08823529411764706,1.8823529411764706,0.058823529411764705,0.029411764705882353,10.911764705882353,12.323529411764707,1.5588235294117647,0.029411764705882353,1.7352941176470589,66.3,11.8,53.0,0.31,-0.14705882352941177,39.7,21.3,28.9,3.7,1.21,4.794117647058823,0.0,0.0,0.029411764705882353,0.23529411764705882,1.18,0.91,2.09,1.15,2.06,1.29,1.22,0.97,2.26,2.19,34.1,13.21,4.5,0.09,0.25,17.5,0.09,79.3,86.9,85.9,56.8,7200.794117647059,37.3235294117647,2692.735294117647,1.1117647058823528,-0.061764705882352944,9.911764705882353,28.705882352941178,7.029411764705882,1.7647058823529411,457.7647058823529,51.05882352941177,13.294117647058824,1.2352941176470589,5.647058823529412,16.176470588235293,22.41176470588235,4.352941176470588,0.8529411764705882,2.8823529411764706,0.029411764705882353,23.35,2.06,16.235294117647058,2.264705882352941,1.5294117647058822,1.6764705882352942,1.2352941176470589,0.4117647058823529,1.2647058823529411,0.23529411764705882,0.14705882352941177,0.29411764705882354,0.11764705882352941,0.0,53.7,46.3,50.7,633.7647058823529,68.91176470588235,213.61764705882354,296.0,131.73529411764707,19.58823529411765,633.6764705882352,20.38235294117647,357.70588235294116,1838.9117647058824,16.794117647058822,923.8823529411765,12.352941176470589,4.029411764705882,20.794117647058822,8.882352941176471,45.5,56.5,15.647058823529411,9.029411764705882,6.794117647058823,6.9411764705882355,1.911764705882353,7.088235294117647,15.588235294117647,8.5,11.352941176470589,3.6470588235294117,7.705882352941177,10.058823529411764,25.705882352941178,20.823529411764707,0.23529411764705882,59.44117647058823,17.235294117647058,13.264705882352942
Union Berlin,2022,34.0,GER,40,15,2900000.0,115900000.0,28,0.17999999999999994,0.14705882352941177,0.14705882352941177,1.8235294117647058,0.029411764705882353,0.029411764705882353,12.441176470588236,9.794117647058824,1.8823529411764706,0.11764705882352941,1.2941176470588236,65.6,23.5,33.9,0.28,-0.17941176470588235,34.7,44.2,43.6,8.3,0.79,3.588235294117647,0.0,0.0,0.0,0.14705882352941177,1.47,0.97,2.44,1.32,2.29,1.38,1.27,0.93,2.31,2.2,36.5,12.0,4.38,0.11,0.3,16.2,0.11,72.0,81.8,80.8,50.0,6000.088235294118,33.029411764705884,2436.6470588235293,0.9323529411764706,0.04411764705882353,8.794117647058824,23.970588235294116,7.294117647058823,3.264705882352941,387.2352941176471,46.705882352941174,10.764705882352942,0.9117647058823529,1.7352941176470589,19.5,21.823529411764707,4.0588235294117645,1.4411764705882353,2.088235294117647,0.058823529411764705,20.24,2.06,14.588235294117647,1.7941176470588236,0.8823529411764706,1.7058823529411764,1.0588235294117647,0.20588235294117646,1.4411764705882353,0.058823529411764705,0.17647058823529413,0.3235294117647059,0.058823529411764705,0.0,59.1,40.7,43.7,546.1764705882352,60.23529411764706,192.2941176470588,245.26470588235293,114.38235294117646,19.0,546.0294117647059,12.147058823529411,280.9117647058824,1425.8235294117646,12.617647058823529,671.2058823529412,8.294117647058824,3.088235294117647,16.823529411764707,6.794117647058823,47.2,46.2,15.823529411764707,8.705882352941176,7.823529411764706,6.5588235294117645,1.4411764705882353,7.882352941176471,16.705882352941178,8.823529411764707,9.470588235294118,2.6470588235294117,6.823529411764706,11.058823529411764,26.88235294117647,19.323529411764707,0.20588235294117646,58.088235294117645,17.176470588235293,20.029411764705884
Wolfsburg,2022,34.0,GER,37,24,7280000.0,269300000.0,30,-0.3500000000000001,0.08823529411764706,0.11764705882352941,1.7941176470588236,0.08823529411764706,0.029411764705882353,12.088235294117647,12.205882352941176,2.176470588235294,0.029411764705882353,1.588235294117647,67.9,32.4,53.3,0.31,0.008823529411764706,42.8,30.7,38.7,6.5,1.09,4.588235294117647,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.17647058823529413,1.24,0.74,1.97,1.15,1.88,1.4,1.32,1.0,2.4,2.31,32.9,12.24,4.03,0.09,0.28,17.9,0.11,76.6,83.2,85.6,56.5,7025.764705882353,35.88235294117647,2648.5588235294117,1.1411764705882352,-0.25882352941176473,8.676470588235293,25.352941176470587,7.4411764705882355,2.0294117647058822,432.38235294117646,48.94117647058823,13.382352941176471,1.2941176470588236,4.5,18.205882352941178,21.205882352941178,4.323529411764706,2.9411764705882355,1.0,0.029411764705882353,21.26,2.0,14.764705882352942,2.0588235294117645,1.2647058823529411,1.5,1.5,0.17647058823529413,1.3823529411764706,0.08823529411764706,0.08823529411764706,0.23529411764705882,0.20588235294117646,0.0,59.0,41.0,50.5,601.6470588235294,69.08823529411765,213.73529411764707,275.4117647058824,118.23529411764706,18.61764705882353,601.5294117647059,15.911764705882353,331.11764705882354,1629.5588235294117,14.764705882352942,787.5882352941177,10.705882352941176,2.911764705882353,17.735294117647058,8.352941176470589,47.6,54.3,15.852941176470589,8.764705882352942,8.176470588235293,5.911764705882353,1.7647058823529411,7.5588235294117645,15.882352941176471,8.323529411764707,11.411764705882353,3.0294117647058822,8.382352941176471,11.411764705882353,27.264705882352942,21.764705882352942,0.2647058823529412,58.35294117647059,18.264705882352942,15.352941176470589
Schalke,2022,34.0,GER,39,22,1120000.0,43830000.0,33,0.7399999999999998,0.058823529411764705,0.058823529411764705,1.9411764705882353,0.029411764705882353,0.0,11.764705882352942,10.764705882352942,1.2058823529411764,0.0,1.2941176470588236,68.4,29.4,38.6,0.28,-0.15882352941176472,39.7,36.9,40.1,7.0,1.91,4.0,0.029411764705882353,0.0,0.0,0.20588235294117646,2.03,1.59,3.62,1.97,3.56,1.96,1.91,1.58,3.54,3.49,36.0,16.85,6.06,0.12,0.33,17.1,0.12,75.6,84.2,82.9,54.3,6536.323529411765,37.61764705882353,2677.5,1.276470588235294,0.011764705882352941,13.029411764705882,27.0,8.441176470588236,3.264705882352941,415.52941176470586,50.0,12.705882352941176,0.7647058823529411,2.764705882352941,21.735294117647058,21.91176470588235,5.147058823529412,2.176470588235294,2.5588235294117645,0.029411764705882353,29.15,3.65,20.852941176470587,3.1470588235294117,1.4705882352941178,1.911764705882353,1.2941176470588236,0.47058823529411764,2.676470588235294,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.14705882352941177,0.058823529411764705,52.0,48.0,52.4,585.5294117647059,61.8235294117647,199.26470588235293,266.11764705882354,126.8529411764706,25.323529411764707,585.4705882352941,15.794117647058824,319.4117647058824,1740.2941176470588,18.58823529411765,905.2058823529412,11.705882352941176,3.9705882352941178,15.676470588235293,7.764705882352941,53.0,51.6,15.705882352941176,9.970588235294118,7.735294117647059,6.264705882352941,1.7058823529411764,7.294117647058823,13.764705882352942,6.470588235294118,12.441176470588236,3.3823529411764706,9.058823529411764,9.852941176470589,25.558823529411764,19.558823529411764,0.29411764705882354,56.029411764705884,21.11764705882353,19.823529411764707
Werder Bremen,2022,34.0,GER,37,12,1680000.0,62100000.0,30,0.56,0.17647058823529413,0.17647058823529413,2.0,0.029411764705882353,0.029411764705882353,10.911764705882353,11.705882352941176,1.2058823529411764,0.058823529411764705,1.2647058823529411,70.6,26.5,42.8,0.3,0.052941176470588235,45.8,28.0,38.8,3.3,1.38,4.0,0.0,0.0,0.029411764705882353,0.14705882352941177,1.82,1.24,3.06,1.65,2.88,2.02,1.89,1.56,3.58,3.45,32.0,17.09,5.47,0.1,0.3,17.4,0.11,77.3,85.7,83.3,55.4,7520.676470588235,48.5,3017.8529411764707,1.5058823529411764,-0.3264705882352941,13.235294117647058,36.411764705882355,11.647058823529411,2.7941176470588234,486.20588235294116,51.94117647058823,14.235294117647058,1.411764705882353,3.911764705882353,22.294117647058822,21.470588235294116,6.4411764705882355,2.5,2.9705882352941178,0.058823529411764705,30.71,3.0,22.764705882352942,2.7058823529411766,1.6176470588235294,1.9705882352941178,1.3529411764705883,0.29411764705882354,2.176470588235294,0.14705882352941177,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.029411764705882353,54.1,45.9,57.1,654.7647058823529,57.44117647058823,185.61764705882354,306.94117647058823,168.23529411764707,29.41176470588235,654.5882352941177,15.970588235294118,361.4117647058824,1936.1764705882354,19.0,1049.1176470588234,14.941176470588236,4.470588235294118,18.0,7.352941176470588,50.5,51.5,16.88235294117647,9.588235294117647,7.205882352941177,7.352941176470588,2.323529411764706,8.029411764705882,15.911764705882353,7.882352941176471,11.970588235294118,2.7941176470588234,9.176470588235293,9.705882352941176,26.58823529411765,17.323529411764707,0.23529411764705882,61.14705882352941,19.794117647058822,18.61764705882353
Augsburg,2023,34.0,GER,42,24,3150000.0,132230000.0,34,-0.6400000000000001,0.11764705882352941,0.14705882352941177,2.823529411764706,0.14705882352941177,0.058823529411764705,12.735294117647058,10.470588235294118,1.7058823529411764,0.058823529411764705,1.8529411764705883,69.2,17.6,63.4,0.31,0.07058823529411765,38.7,34.8,49.7,5.8,1.97,5.911764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.11764705882352941,1.21,0.85,2.06,1.09,1.94,1.02,0.91,0.71,1.74,1.62,28.5,10.41,2.97,0.1,0.37,18.2,0.09,66.1,77.0,76.1,44.4,4982.588235294118,24.91176470588235,2212.205882352941,0.723529411764706,0.13823529411764707,7.0588235294117645,19.470588235294116,5.617647058823529,1.2941176470588236,321.02941176470586,52.029411764705884,12.588235294117647,0.8823529411764706,2.1470588235294117,16.11764705882353,21.91176470588235,4.882352941176471,2.2941176470588234,2.3823529411764706,0.029411764705882353,17.0,2.06,11.264705882352942,2.235294117647059,0.7647058823529411,1.2352941176470589,1.088235294117647,0.4117647058823529,1.2352941176470589,0.17647058823529413,0.08823529411764706,0.29411764705882354,0.14705882352941177,0.11764705882352941,41.2,48.0,41.7,488.38235294117646,74.97058823529412,201.73529411764707,185.94117647058823,106.0,16.88235294117647,488.2352941176471,14.352941176470589,227.76470588235293,1211.4411764705883,9.735294117647058,593.0882352941177,7.088235294117647,2.0588235294117645,14.411764705882353,7.823529411764706,48.4,45.2,15.352941176470589,8.794117647058824,7.382352941176471,5.9411764705882355,2.0294117647058822,6.823529411764706,14.088235294117647,7.264705882352941,12.617647058823529,3.7058823529411766,8.911764705882353,8.411764705882353,23.764705882352942,22.205882352941178,0.4117647058823529,52.705882352941174,18.823529411764707,22.852941176470587
Bayern Munich,2023,34.0,GER,35,22,27110000.0,948950000.0,28,1.5299999999999998,0.08823529411764706,0.14705882352941177,1.4411764705882353,0.08823529411764706,0.058823529411764705,9.0,9.852941176470589,2.4705882352941178,0.0,1.1176470588235294,72.9,32.4,40.8,0.3,0.08235294117647059,43.0,16.0,25.7,5.2,1.59,3.1470588235294117,0.029411764705882353,0.0,0.029411764705882353,0.058823529411764705,2.65,1.97,4.62,2.56,4.53,2.2,2.09,1.67,3.87,3.75,40.2,18.38,7.38,0.14,0.35,16.7,0.12,85.4,90.7,90.4,64.7,9867.0,60.029411764705884,3393.9411764705883,1.8705882352941177,0.3058823529411765,14.352941176470589,45.911764705882355,13.941176470588236,2.0588235294117645,620.7058823529412,44.94117647058823,11.117647058823529,2.2941176470588234,3.3823529411764706,17.735294117647058,19.323529411764707,6.735294117647059,2.7058823529411766,3.1176470588235294,0.11764705882352941,32.18,4.5,24.735294117647058,1.8529411764705883,2.0,2.2941176470588234,0.7058823529411765,0.5882352941176471,3.3529411764705883,0.058823529411764705,0.35294117647058826,0.47058823529411764,0.14705882352941177,0.11764705882352941,51.1,39.7,64.2,786.5,65.0,225.2058823529412,362.9117647058824,205.8235294117647,34.85294117647059,786.3529411764706,26.823529411764707,504.1470588235294,2617.3823529411766,25.38235294117647,1322.3235294117646,16.970588235294116,8.411764705882353,17.676470588235293,10.411764705882353,53.3,55.3,18.323529411764707,11.382352941176471,7.735294117647059,7.588235294117647,3.0,8.441176470588236,15.823529411764707,7.382352941176471,11.205882352941176,2.264705882352941,8.941176470588236,8.441176470588236,26.764705882352942,14.029411764705882,0.5588235294117647,61.3235294117647,13.852941176470589,11.205882352941176
